GAME_ID,TEAM,NAME,POSITION,STARTER,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,+/-,PTS
311225013,Bulls,C. Boozer,PF,True,33,7-13,0-0,1-4,1,5,6,2,1,1,2,3,+2,15
311225013,Bulls,L. Deng,SF,True,38,7-19,1-4,6-6,3,4,7,3,4,1,0,2,+13,21
311225013,Bulls,J. Noah,C,True,28,3-12,0-0,0-0,5,4,9,2,3,0,2,5,+4,6
311225013,Bulls,D. Rose,PG,True,35,9-13,4-6,0-0,0,1,1,5,0,1,5,1,+7,22
311225013,Bulls,R. Hamilton,SG,True,23,3-8,0-0,0-0,1,1,2,3,2,0,0,5,+0,6
311225013,Bulls,T. Gibson,PF,False,15,1-4,0-0,1-2,2,1,3,2,0,1,0,1,-1,3
311225013,Bulls,B. Scalabrine,PF,False,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,+0,0
311225013,Bulls,R. Brewer,SF,False,25,3-6,0-0,0-1,0,3,3,2,1,0,2,3,+1,6
311225013,Bulls,O. Asik,C,False,20,1-5,0-0,1-1,4,4,8,0,1,0,2,0,-3,3
311225013,Bulls,C.J. Watson,PG,False,13,2-6,2-3,0-0,0,1,1,2,2,0,1,1,-6,6
311225013,Bulls,J. Lucas III,PG,False,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,+0,0
311225013,Bulls,J. Butler,SG,False,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,+0,0
311225013,Bulls,K. Korver,SG,False,10,0-3,0-2,0-0,0,1,1,0,0,0,0,0,-12,0
311225013,Lakers,J. McRoberts,PF,True,35,3-6,0-0,0-2,3,5,8,2,0,2,2,3,-5,6
311225013,Lakers,K. Bryant,SF,True,35,11-23,0-1,6-7,0,7,7,6,2,0,8,3,-7,28
311225013,Lakers,D. Ebanks,SF,True,23,4-5,0-0,0-0,0,1,1,2,0,0,0,1,+6,8
311225013,Lakers,P. Gasol,C,True,38,6-14,0-2,2-6,2,6,8,3,0,3,1,4,+5,14
311225013,Lakers,D. Fisher,PG,True,23,1-5,0-2,0-0,0,3,3,3,2,2,3,3,+6,2
311225013,Lakers,D. Caracter,PF,False,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,-1,0
311225013,Lakers,T. Murphy,PF,False,23,3-5,0-1,1-2,5,3,8,1,0,1,1,4,+0,7
311225013,Lakers,M. World Peace,SF,False,25,2-6,0-1,0-0,0,2,2,3,2,0,0,0,-7,4
311225013,Lakers,M. Barnes,SF,False,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,+0,0
311225013,Lakers,L. Walton,SF,False,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,+0,0
311225013,Lakers,A. Bynum,C,False,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,+0,0
311225013,Lakers,A. Goudelock,PG,False,13,2-3,2-3,0-0,1,1,2,0,0,0,1,0,+6,6
311225013,Lakers,D. Morris,PG,False,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,+6,0
311225013,Lakers,S. Blake,PG,False,25,4-9,2-6,2-3,1,2,3,2,0,0,1,2,-9,12
311225013,Lakers,J. Kapono,SG,False,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,+0,0
311226009,Bulls,C. Boozer,PF,True,26,3-7,0-0,0-0,1,2,3,1,1,0,2,2,-7,6
311226009,Bulls,L. Deng,SF,True,41,10-15,1-4,1-2,2,8,10,1,0,1,4,2,+1,22
311226009,Bulls,J. Noah,C,True,26,3-7,0-0,1-2,3,7,10,0,1,0,2,1,-6,7
311226009,Bulls,D. Rose,PG,True,39,4-17,1-8,4-4,1,4,5,8,0,0,3,3,+1,13
311226009,Bulls,R. Hamilton,SG,True,24,5-12,0-1,0-0,2,1,3,4,0,0,3,3,-2,10
311226009,Bulls,T. Gibson,PF,False,22,2-3,0-0,1-2,2,7,9,0,0,2,4,2,-1,5
311226009,Bulls,B. Scalabrine,PF,False,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,+0,0
311226009,Bulls,R. Brewer,SF,False,15,1-4,0-0,2-6,1,3,4,1,0,0,0,0,-16,4
311226009,Bulls,O. Asik,C,False,10,0-1,0-0,0-0,0,0,0,0,0,0,0,3,-13,0
311226009,Bulls,C.J. Watson,PG,False,20,3-10,3-6,4-4,2,0,2,1,1,0,2,3,+1,13
311226009,Bulls,J. Lucas III,PG,False,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,+0,0
311226009,Bulls,J. Butler,SG,False,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,+0,0
311226009,Bulls,K. Korver,SG,False,17,3-6,3-5,2-2,0,1,1,0,0,0,0,2,+2,11
311226009,Warriors,D. Lee,PF,True,34,8-16,0-0,6-8,1,6,7,1,1,0,1,2,-4,22
311226009,Warriors,D. Wright,SF,True,34,6-10,1-4,0-0,0,3,3,1,1,0,0,3,-12,13
311226009,Warriors,A. Biedrins,C,True,14,0-4,0-0,0-0,3,1,4,0,3,1,0,2,-1,0
311226009,Warriors,S. Curry,PG,True,37,7-12,1-3,6-7,1,6,7,10,6,0,4,4,+11,21
311226009,Warriors,M. Ellis,SG,True,37,10-17,1-4,5-6,0,2,2,7,0,1,3,3,+0,26
311226009,Warriors,E. Udoh,PF,False,13,2-4,0-0,0-0,0,1,1,0,0,1,0,1,+12,4
311226009,Warriors,D. McGuire,PF,False,6,0-1,0-0,3-4,0,0,0,0,0,0,0,0,-6,3
311226009,Warriors,C. Wright,SF,False,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,+6,0
311226009,Warriors,B. Rush,SF,False,27,2-6,1-3,0-0,0,3,3,1,1,2,2,1,+11,5
311226009,Warriors,J. Tyler,C,False,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,+0,0
311226009,Warriors,K. Brown,C,False,23,1-3,0-0,3-6,1,5,6,0,4,0,0,1,+21,5
311226009,Warriors,I. Smith,PG,False,4,0-2,0-0,0-0,0,0,0,0,0,0,0,1,+0,0
311226009,Warriors,C. Jenkins,PG,False,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,+0,0
311226009,Warriors,K. Thompson,SG,False,11,0-2,0-1,0-0,1,2,3,2,0,0,0,1,+8,0
311226027,Nets,K. Humphries,PF,True,39,9-14,0-0,3-4,7,9,16,2,1,0,1,3,+25,21
311226027,Nets,D. James,SF,True,38,2-7,0-0,2-2,3,11,14,0,0,1,1,4,+14,6
311226027,Nets,J. Petro,C,True,25,5-8,0-0,1-2,0,5,5,0,0,1,2,5,+24,11
311226027,Nets,D. Williams,PG,True,40,8-22,4-12,3-3,3,5,8,9,1,1,4,3,+23,23
311226027,Nets,A. Morrow,SG,True,25,4-12,2-7,6-6,0,1,1,0,0,0,1,1,+13,16
311226027,Nets,D. Horner,PF,False,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,+0,0
311226027,Nets,S. Williams,SF,False,11,0-3,0-3,0-0,2,0,2,0,0,0,2,1,-17,0
311226027,Nets,J. Williams,C,False,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,+0,0
311226027,Nets,M. Okur,C,False,20,0-3,0-1,0-0,1,4,5,2,1,0,1,2,-10,0
311226027,Nets,S. Williams,C,False,9,0-1,0-0,0-0,0,1,1,0,1,0,0,2,-19,0
311226027,Nets,B. Lopez,C,False,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,-1,0
311226027,Nets,S. Gaines,PG,False,18,3-8,0-2,1-3,0,4,4,4,2,0,1,1,+3,7
311226027,Nets,J. Farmar,PG,False,6,0-1,0-0,0-0,0,0,0,0,1,0,2,1,-10,0
311226027,Nets,M. Brooks,SG,False,8,3-7,0-1,0-0,2,0,2,0,0,0,0,3,-17,6
311226027,Nets,D. Stevenson,SG,False,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,+1,0
311226027,Wizards,R. Lewis,PF,True,25,2-8,0-2,5-6,1,1,2,0,0,0,0,0,+2,9
311226027,Wizards,A. Blatche,C,True,39,5-13,0-0,1-2,0,10,10,3,0,1,2,2,-10,11
311226027,Wizards,J. McGee,C,True,26,5-11,0-0,1-6,3,3,6,0,1,3,1,3,-20,11
311226027,Wizards,J. Wall,PG,True,39,3-13,0-0,7-13,3,5,8,5,3,1,4,2,-6,13
311226027,Wizards,J. Crawford,SG,True,28,7-12,0-2,1-1,1,2,3,1,1,0,1,2,-5,15
311226027,Wizards,J. Vesely,PF,False,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,+0,0
311226027,Wizards,T. Booker,PF,False,9,0-1,0-0,2-2,0,1,1,0,0,0,0,1,+4,2
311226027,Wizards,C. Singleton,SF,False,22,1-3,1-2,0-0,0,2,2,0,2,1,0,1,-11,3
311226027,Wizards,N. Young,SF,False,18,6-9,0-0,4-4,0,2,2,0,0,0,0,2,+1,16
311226027,Wizards,H. Ndiaye,C,False,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,+0,0
311226027,Wizards,K. Seraphin,C,False,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,+0,0
311226027,Wizards,R. Turiaf,C,False,22,1-1,0-0,0-0,0,5,5,2,1,1,3,4,+15,2
311226027,Wizards,S. Mack,PG,False,8,0-2,0-1,0-0,0,0,0,1,0,0,0,0,+2,0
311226027,Wizards,M. Evans,SG,False,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,+0,0
311226027,Wizards,R. Mason Jr.,SG,False,5,1-1,0-0,0-0,0,0,0,1,0,0,0,0,+0,2
311226030,Bucks,E. Ilyasova,PF,True,27,1-4,0-0,0-0,2,7,9,0,2,0,1,0,-9,2
311226030,Bucks,S. Jackson,SF,True,17,1-5,1-4,3-3,0,1,1,1,1,0,3,6,+0,6
311226030,Bucks,A. Bogut,C,True,38,7-14,0-0,3-4,2,7,9,2,2,1,1,1,+5,17
311226030,Bucks,B. Jennings,PG,True,37,8-21,3-6,3-3,1,2,3,4,0,0,0,3,-4,22
311226030,Bucks,M. Dunleavy,SG,True,38,3-12,3-8,4-4,1,2,3,3,0,0,2,1,+3,13
311226030,Bucks,J. Leuer,PF,False,1,0-0,0-0,0-0,0,0,0,0,0,0,0,0,-2,0
311226030,Bucks,L. Mbah a Moute,PF,False,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,+11,0
311226030,Bucks,J. Brockman,PF,False,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,+0,0
311226030,Bucks,D. Gooden,PF,False,14,1-4,0-1,2-2,0,5,5,2,0,1,1,1,-3,4
311226030,Bucks,T. Harris,SF,False,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,+3,0
311226030,Bucks,L. Sanders,C,False,11,2-2,0-0,0-0,0,4,4,0,0,0,1,4,+0,4
311226030,Bucks,S. Livingston,PG,False,35,6-10,0-0,2-3,2,2,4,6,1,0,2,2,+1,14
311226030,Bucks,B. Udrih,PG,False,23,5-12,1-4,2-4,0,1,1,3,0,0,1,2,+4,13
311226030,Bucks,D. Hobson,SG,False,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,+0,0
311226030,Bucks,C. Delfino,SG,False,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,+0,0
311226030,Bobcats,D.J. White,PF,True,22,3-6,0-0,2-2,0,5,5,1,0,1,0,0,+5,8
311226030,Bobcats,C. Maggette,SF,True,39,6-15,0-2,0-1,1,6,7,2,1,0,6,4,+1,12
311226030,Bobcats,B. Diaw,C,True,30,4-9,1-2,0-0,3,8,11,9,0,2,1,3,+1,9
311226030,Bobcats,D.J. Augustin,PG,True,31,7-16,2-8,3-4,1,1,2,8,0,0,2,2,+0,19
311226030,Bobcats,G. Henderson,SG,True,39,7-14,1-2,3-3,4,5,9,0,0,1,4,3,+1,18
311226030,Bobcats,T. Thomas,PF,False,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,+0,0
311226030,Bobcats,E. Najera,PF,False,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,+2,0
311226030,Bobcats,D. Brown,SF,False,8,1-1,0-0,0-2,0,1,1,2,0,0,0,1,-8,2
311226030,Bobcats,R. Williams,SF,False,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,-2,0
311226030,Bobcats,B. Mullens,C,False,20,5-7,0-0,0-0,2,0,2,0,0,1,1,2,+6,10
311226030,Bobcats,B. Biyombo,C,False,6,0-0,0-0,0-0,0,0,0,0,0,0,1,0,-7,0
311226030,Bobcats,D. Diop,C,False,16,0-3,0-0,0-0,2,6,8,1,1,1,0,1,+1,0
311226030,Bobcats,K. Walker,PG,False,21,3-10,0-2,7-7,2,5,7,3,1,0,0,1,+5,13
311226030,Bobcats,M. Carroll,SG,False,9,2-5,0-3,1-2,0,0,0,1,0,0,1,3,+0,5
311227017,Hawks,M. Williams,PF,True,22,3-9,2-4,6-7,4,5,9,3,2,0,1,1,+15,14
311227017,Hawks,J. Johnson,SF,True,26,4-11,1-3,2-2,0,2,2,1,1,0,0,0,+19,11
311227017,Hawks,J. Smith,C,True,17,2-7,0-1,1-2,1,5,6,3,1,1,1,4,+10,5
311227017,Hawks,A. Horford,C,True,24,4-6,0-0,0-0,1,3,4,1,1,1,0,1,+19,8
311227017,Hawks,J. Teague,PG,True,24,5-7,3-4,0-0,0,3,3,3,0,0,2,1,+18,13
311227017,Hawks,I. Johnson,PF,False,6,1-2,0-0,0-0,1,3,4,1,0,0,0,1,+3,2
311227017,Hawks,V. Radmanovic,SF,False,27,5-9,3-5,4-4,0,3,3,5,4,0,1,1,+24,17
311227017,Hawks,J. Stackhouse,SF,False,6,0-1,0-1,0-0,0,1,1,1,0,0,0,0,+3,0
311227017,Hawks,Z. Pachulia,C,False,21,5-8,0-0,3-3,8,3,11,1,0,0,3,4,+16,13
311227017,Hawks,J. Collins,C,False,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,+0,0
311227017,Hawks,D. Sloan,PG,False,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,+0,0
311227017,Hawks,J. Pargo,PG,False,24,2-6,2-3,0-0,0,3,3,3,1,0,3,5,+18,6
311227017,Hawks,K. Hinrich,SG,False,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,+0,0
311227017,Hawks,W. Green,SG,False,22,2-10,1-2,0-1,2,1,3,1,0,1,0,4,+17,5
311227017,Hawks,T. McGrady,SG,False,20,5-10,0-0,2-2,0,2,2,0,1,1,1,1,+18,12
311227017,Nets,K. Humphries,PF,True,25,4-8,0-0,3-4,3,3,6,0,1,1,0,2,-18,11
311227017,Nets,D. James,SF,True,24,0-4,0-0,0-0,0,3,3,0,1,0,4,2,-24,0
311227017,Nets,J. Petro,C,True,15,0-2,0-0,0-0,0,3,3,0,0,1,0,2,-18,0
311227017,Nets,D. Williams,PG,True,25,3-11,2-3,2-2,1,2,3,1,0,0,6,2,-22,10
311227017,Nets,A. Morrow,SG,True,13,1-5,1-3,0-0,0,1,1,0,1,0,1,2,-13,3
311227017,Nets,D. Horner,PF,False,8,1-3,0-1,2-2,1,1,2,0,0,0,0,0,-2,4
311227017,Nets,S. Williams,SF,False,21,1-4,0-2,0-0,0,3,3,0,0,0,0,1,-13,2
311227017,Nets,J. Williams,C,False,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,-26,0
311227017,Nets,M. Okur,C,False,20,1-6,1-4,0-1,0,2,2,1,0,0,2,5,-15,3
311227017,Nets,S. Williams,C,False,17,2-3,0-0,3-4,2,2,4,0,0,1,0,3,-19,7
311227017,Nets,B. Lopez,C,False,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,+0,0
311227017,Nets,S. Gaines,PG,False,19,3-5,0-1,2-3,0,4,4,4,1,0,4,2,-8,8
311227017,Nets,J. Farmar,PG,False,12,1-4,1-2,0-0,0,0,0,1,0,1,1,0,-10,3
311227017,Nets,M. Brooks,SG,False,28,5-12,0-4,7-8,2,1,3,1,1,1,0,0,-15,17
311227017,Nets,D. Stevenson,SG,False,12,0-4,0-4,2-2,0,2,2,1,0,0,0,1,-3,2
311228001,Wizards,R. Lewis,PF,True,28,5-9,2-3,1-1,0,3,3,0,0,0,1,3,-19,13
311228001,Wizards,A. Blatche,C,True,27,2-13,0-0,0-1,2,2,4,1,0,0,1,1,-16,4
311228001,Wizards,J. McGee,C,True,28,7-11,0-0,1-2,3,9,12,0,2,1,2,4,-25,15
311228001,Wizards,J. Wall,PG,True,37,6-15,0-0,8-10,1,1,2,6,3,1,6,1,-23,20
311228001,Wizards,J. Crawford,SG,True,22,0-6,0-5,1-2,0,1,1,1,0,0,3,2,-22,1
311228001,Wizards,J. Vesely,PF,False,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,+5,0
311228001,Wizards,T. Booker,PF,False,6,0-0,0-0,0-0,0,0,0,0,0,0,0,2,+1,0
311228001,Wizards,C. Singleton,SF,False,26,3-4,1-1,0-0,0,3,3,0,2,0,1,4,-1,7
311228001,Wizards,N. Young,SF,False,32,6-12,3-6,6-6,0,2,2,4,0,0,0,3,+1,21
311228001,Wizards,H. Ndiaye,C,False,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,+0,0
311228001,Wizards,K. Seraphin,C,False,3,0-1,0-0,0-0,0,2,2,0,0,0,2,0,+2,0
311228001,Wizards,R. Turiaf,C,False,17,1-1,0-0,0-0,0,3,3,2,3,1,0,2,+5,2
311228001,Wizards,S. Mack,PG,False,11,0-5,0-1,0-0,0,0,0,2,0,0,0,1,+5,0
311228001,Wizards,M. Evans,SG,False,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,+0,0
311228001,Wizards,R. Mason Jr.,SG,False,3,0-0,0-0,0-0,0,0,0,0,0,0,0,1,+2,0
311228001,Hawks,M. Williams,PF,True,30,4-8,2-3,7-10,2,6,8,2,2,1,0,3,+26,17
311228001,Hawks,J. Johnson,SF,True,33,7-16,4-8,0-0,2,1,3,4,0,0,2,1,+30,18
311228001,Hawks,J. Smith,C,True,33,5-11,0-1,5-7,4,6,10,4,0,2,2,2,+26,15
311228001,Hawks,A. Horford,C,True,33,4-9,0-0,3-4,2,8,10,2,2,2,0,1,+25,11
311228001,Hawks,J. Teague,PG,True,32,4-11,1-3,2-2,0,2,2,5,2,0,2,5,+22,11
311228001,Hawks,I. Johnson,PF,False,2,0-0,0-0,0-0,0,0,0,0,0,0,0,1,+0,0
311228001,Hawks,V. Radmanovic,SF,False,14,2-4,1-1,0-0,1,2,3,1,0,0,3,0,-10,5
311228001,Hawks,J. Stackhouse,SF,False,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,+0,0
311228001,Hawks,Z. Pachulia,C,False,16,1-2,0-0,4-4,0,2,2,1,0,0,1,3,-10,6
311228001,Hawks,J. Collins,C,False,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,+0,0
311228001,Hawks,D. Sloan,PG,False,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,+1,0
311228001,Hawks,J. Pargo,PG,False,14,1-6,1-6,0-0,0,1,1,1,0,0,2,0,-7,3
311228001,Hawks,K. Hinrich,SG,False,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,+2,0
311228001,Hawks,W. Green,SG,False,12,1-3,0-1,2-2,0,2,2,0,0,0,1,4,-7,4
311228001,Hawks,T. McGrady,SG,False,19,3-5,0-0,5-6,0,4,4,1,0,0,1,1,-5,11
311228030,Heat,C. Bosh,PF,True,39,8-13,0-0,9-14,2,4,6,2,0,2,1,1,+2,25
311228030,Heat,L. James,SF,True,39,13-23,0-0,9-9,0,6,6,7,3,2,2,0,+5,35
311228030,Heat,J. Anthony,C,True,19,0-1,0-0,0-0,0,4,4,0,0,0,0,1,-12,0
311228030,Heat,M. Chalmers,PG,True,31,6-12,1-3,2-2,0,1,1,4,0,0,1,3,+7,15
311228030,Heat,D. Wade,SG,True,32,5-13,0-0,0-0,0,1,1,4,1,2,3,4,-3,10
311228030,Heat,U. Haslem,PF,False,29,1-4,0-0,2-2,1,5,6,0,1,0,3,4,+7,4
311228030,Heat,J. Howard,PF,False,2,0-0,0-0,0-0,1,0,1,1,0,0,0,0,-1,0
311228030,Heat,S. Battier,SF,False,20,0-2,0-1,0-0,1,1,2,0,1,3,0,0,-11,0
311228030,Heat,D. Pittman,C,False,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,+0,0
311228030,Heat,M. Gladness,C,False,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,+0,0
311228030,Heat,E. Curry,C,False,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,-11,0
311228030,Heat,N. Cole,PG,False,17,2-8,0-1,1-1,0,2,2,1,0,0,0,3,-3,5
311228030,Heat,T. Harris,SG,False,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,+0,0
311228030,Heat,J. Jones,SG,False,12,1-2,0-1,0-0,0,1,1,0,1,1,0,1,+14,2
311228030,Heat,M. Miller,SG,False,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,-3,0
311228030,Bobcats,D.J. White,PF,True,35,3-8,0-0,2-4,4,7,11,1,0,3,0,4,-7,8
311228030,Bobcats,C. Maggette,SF,True,30,1-10,0-3,4-4,3,5,8,0,0,1,2,5,-3,6
311228030,Bobcats,B. Diaw,C,True,39,7-14,2-5,0-0,4,12,16,8,1,1,6,2,+0,16
311228030,Bobcats,D.J. Augustin,PG,True,33,7-11,3-6,3-4,1,4,5,6,0,0,5,2,-3,20
311228030,Bobcats,G. Henderson,SG,True,42,10-19,1-1,0-0,1,3,4,4,2,2,4,2,+1,21
311228030,Bobcats,T. Thomas,PF,False,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,+0,0
311228030,Bobcats,E. Najera,PF,False,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,-3,0
311228030,Bobcats,D. Brown,SF,False,13,0-4,0-0,0-0,1,1,2,0,1,0,0,1,+10,0
311228030,Bobcats,R. Williams,SF,False,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,-7,0
311228030,Bobcats,B. Mullens,C,False,9,3-4,0-0,0-0,1,1,2,0,0,0,0,3,-1,6
311228030,Bobcats,B. Biyombo,C,False,13,1-1,0-0,0-2,0,4,4,0,0,2,1,2,+6,2
311228030,Bobcats,D. Diop,C,False,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,+0,0
311228030,Bobcats,K. Walker,PG,False,20,6-9,1-2,1-2,0,1,1,3,1,0,3,1,-6,14
311228030,Bobcats,C. Higgins,PG,False,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,+0,0
311228030,Bobcats,M. Carroll,SG,False,6,1-2,0-1,0-0,0,0,0,0,0,0,0,0,-2,2
311229019,Nets,K. Humphries,PF,True,35,3-5,0-0,3-5,0,10,10,1,0,1,3,3,-15,9
311229019,Nets,D. James,SF,True,13,2-2,0-0,0-0,0,2,2,0,0,1,2,3,-5,4
311229019,Nets,M. Okur,C,True,26,4-9,1-1,0-0,1,5,6,0,0,0,0,5,-20,9
311229019,Nets,D. Williams,PG,True,33,2-12,0-3,6-8,0,4,4,7,2,1,6,0,-21,10
311229019,Nets,S. Gaines,PG,True,25,3-9,0-2,2-4,1,3,4,3,1,0,0,2,-2,8
311229019,Nets,D. Horner,PF,False,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,+0,0
311229019,Nets,S. Williams,SF,False,7,1-4,0-2,0-0,1,1,2,0,0,0,0,2,+0,2
311229019,Nets,J. Petro,C,False,11,1-2,0-0,0-0,2,1,3,0,1,0,0,4,-7,2
311229019,Nets,J. Williams,C,False,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,-2,0
311229019,Nets,S. Williams,C,False,17,0-4,0-0,2-2,1,4,5,0,0,2,0,3,+12,2
311229019,Nets,B. Lopez,C,False,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,+10,0
311229019,Nets,J. Farmar,PG,False,7,1-1,0-0,0-0,0,0,0,1,0,0,1,0,-6,2
311229019,Nets,D. Stevenson,SG,False,26,3-4,3-4,0-0,0,2,2,1,0,0,0,2,-12,9
311229019,Nets,M. Brooks,SG,False,21,7-15,2-2,1-2,2,0,2,3,1,0,1,1,+8,17
311229019,Nets,A. Morrow,SG,False,21,2-10,0-3,0-0,1,1,2,1,0,0,2,1,-12,4
311229019,Magic,R. Anderson,PF,True,33,7-14,3-5,5-6,2,1,3,0,0,0,0,3,+10,22
311229019,Magic,H. Turkoglu,SF,True,37,5-14,1-4,0-0,0,6,6,7,0,0,3,1,+12,11
311229019,Magic,D. Howard,C,True,37,7-9,0-0,2-9,6,18,24,3,3,3,3,3,+23,16
311229019,Magic,J. Nelson,PG,True,17,0-3,0-1,0-0,0,4,4,5,0,0,1,1,+0,0
311229019,Magic,J. Richardson,SG,True,33,6-14,0-3,4-6,3,2,5,2,2,0,2,2,+10,16
311229019,Magic,J. Harper,PF,False,2,0-0,0-0,0-0,0,0,0,0,0,0,0,0,-2,0
311229019,Magic,G. Davis,PF,False,24,2-8,0-0,1-2,0,1,1,1,0,1,2,2,+1,5
311229019,Magic,E. Clark,SF,False,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,+0,0
311229019,Magic,Q. Richardson,SF,False,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,+0,0
311229019,Magic,D. Orton,C,False,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,-2,0
311229019,Magic,C. Duhon,PG,False,28,3-6,3-4,0-0,0,1,1,4,1,0,1,4,+20,9
311229019,Magic,D. Liggins,SG,False,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,-2,0
311229019,Magic,V. Wafer,SG,False,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,+0,0
311229019,Magic,J.J. Redick,SG,False,23,6-11,2-3,1-2,0,2,2,3,1,0,0,2,+7,15
311229019,Magic,L. Hughes,SG,False,6,0-2,0-1,0-0,0,0,0,0,1,0,1,1,-1,0
311229023,Bulls,C. Boozer,PF,True,38,8-16,0-0,0-0,2,13,15,0,1,1,4,3,+13,16
311229023,Bulls,L. Deng,SF,True,40,4-9,0-2,4-4,0,6,6,4,0,1,2,2,+9,12
311229023,Bulls,J. Noah,C,True,24,3-5,0-0,3-4,1,3,4,2,0,2,2,5,+15,9
311229023,Bulls,D. Rose,PG,True,32,7-14,0-2,5-6,0,1,1,8,0,0,6,5,-1,19
311229023,Bulls,R. Hamilton,SG,True,36,7-15,1-2,1-1,1,3,4,1,2,0,3,0,+9,16
311229023,Bulls,T. Gibson,PF,False,10,3-4,0-0,0-1,0,1,1,0,0,0,0,2,-2,6
311229023,Bulls,B. Scalabrine,PF,False,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,+0,0
311229023,Bulls,R. Brewer,SF,False,12,5-5,2-2,0-0,0,1,1,0,1,0,0,1,+2,12
311229023,Bulls,O. Asik,C,False,24,1-3,0-0,2-2,3,0,3,0,0,1,1,4,-3,4
311229023,Bulls,C.J. Watson,PG,False,16,3-7,1-2,1-2,1,4,5,9,2,0,0,3,+9,8
311229023,Bulls,J. Lucas III,PG,False,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,+0,0
311229023,Bulls,J. Butler,SG,False,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,+0,0
311229023,Bulls,K. Korver,SG,False,8,2-2,2-2,0-1,0,1,1,1,0,0,0,2,-1,6
311229023,Kings,C. Hayes,PF,True,34,3-8,0-0,1-2,3,7,10,4,1,0,1,6,-10,7
311229023,Kings,M. Thornton,SF,True,40,8-17,4-6,0-2,2,3,5,1,2,0,3,1,-11,20
311229023,Kings,J. Salmons,SF,True,33,4-10,2-4,2-2,1,1,2,2,0,0,1,3,-9,12
311229023,Kings,D. Cousins,C,True,28,4-16,0-0,7-8,7,5,12,0,1,2,2,6,-11,15
